FileName,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,X_Mailman_Version,Year,Month,CountOfTo,Day,Hour,Minute,Second,FromGoogle,FromAOL,FromGOV,FromHotmail,FromMIL,FromYahoo,FromExample,ReplayGoogle,ReplayHotmail,ReplayMIL,ReplayYahoo,ToGoogle,ToAOL,ToGOV,ToHotmail,ToMIL,ToYahoo,ToExample,ToMSN,ToLocalhost,ReplayAOL,ReplayGOV,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,Class
3-379msg2.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529880478,104,11,194.2826304,4.396322051,0.082706767,2534.087038,2.1328125,0.060159422,45,29.1225,85,11.2346875,11.5,11.21583836,19.9030625,16.6225,13.94631579,54.68306579,11.69101941,9.9,27.04573099,0.071703525,11.21583836,6.391195906,41.11252475,-15.41606649,101,45,1.695906433,435,4,1.270981615,0,0.4,1,0.6,0,9.05,910,181,20,1,0,43,0,1,0,3,0,178,2,0,6,20,74,1,22,923,506,0,0,0,13,0,0,14,190,2,8,8,23,250,0,0,0,1,0,171,923,0,320,13,43,3.916334661,76,1287,65,4,0,0,ham
3-379msg3.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62987013,70,16,121.4370046,4.332107054,0.164948454,1809.571861,2.381818182,0.049034175,23,27.66666667,33,14.66045455,16.7,13.72380529,-3.970984848,20.39393939,15.74591195,64.39767296,14.30682892,14.7,27.06666667,0.063508548,13.72380529,5.221037736,48.30459119,-15.42579245,53,23,1.471698113,162,2,1.291549665,0,0.4,1,0.6,0,19.83333333,534,119,6,1,1,49,0,1,0,3,0,108,2,0,10,6,69,1,19,500,237,1,0,0,39,0,0,7,125,0,0,0,6,153,0,0,0,1,0,106,500,0,188,15,46,3.688311688,51,735,34,3,0,0,ham
3-380msg1.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795454545,31,2,206.6115702,3.401940034,0.057142857,3311.16593,2,0.115384615,5,34,24,9.57,17.6,8,32.56,8.666666667,9.325490196,34.37156863,8.834646275,17.3,34.03137255,0.107232969,8.477225575,9.417941176,27.39666667,-15.40402484,27,6,1.970588235,69,2,1.296839555,0,0,0,0,0,5.666666667,213,34,6,1,0,3,0,1,0,0,0,34,2,0,0,6,10,1,3,213,77,0,0,0,0,0,0,1,34,0,1,1,6,43,0,0,0,2,0,34,213,0,53,14,0,4.840909091,2,267,17,0,0,0,ham
3-380msg2.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860465116,35,1,173.0665224,3.478947763,0.027027027,6958.220214,2.074074074,0.074656344,8,28.20952381,18,9.886931217,18.2,8.855400438,27.45333333,13.39470899,13.71428571,30.465,9.599545406,18,28.38095238,0.072916667,9.210590034,9.517619048,39.34457143,-15.40968,20,9,2.033333333,72,2,1.296839555,0,0.4,0,0.6,0,4.285714286,196,30,7,1,0,3,0,1,0,3,0,30,2,0,0,7,9,1,0,196,78,0,0,0,0,0,0,1,32,0,0,0,6,42,0,0,0,3,0,30,196,0,55,12,0,4.790697674,5,252,17,0,0,0,ham
3-380msg3.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956521739,21,1,37.80718336,3.075220548,0.045454545,6898.087275,1.615384615,0.228471002,1,35.14615385,11,4.544038462,18.9,5.738612788,66.87471154,4.376923077,6.6,54.725,7.16142163,18.7,34.1,0.151515152,6.872983346,6.3275,23.67192308,-15.45007692,13,2,1.75,20,2,1.276518007,0,0.4,0,0.6,0,4,90,16,4,1,0,3,0,1,0,3,0,16,2,0,0,4,5,1,0,90,23,0,0,1,0,0,0,1,18,0,0,0,2,22,0,0,0,3,0,16,90,0,29,9,0,4.347826087,2,120,6,0,0,0,ham
3-380msg4.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755555556,27,4,158.0246914,3.41372852,0.117647059,1848.950352,2.136363636,0.070452605,7,28.73939394,15,10.59409091,18.5,8.916079783,22.3769697,14.19393939,12.96781609,41.4808908,9.718411199,18.1,28.14022989,0.077113987,9.32455532,8.024310345,38.90438596,-15.41293575,19,8,1.896551724,64,2,1.276518007,0,0.4,0,0.6,0,4.833333333,172,29,6,1,0,7,0,1,0,3,0,29,2,0,0,6,15,1,3,175,76,0,0,1,2,1,0,3,32,0,0,3,4,45,0,0,0,1,0,29,175,0,61,12,0,4.155555556,4,237,12,0,0,0,ham
3-380msg5.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,40,10,154.503616,3.816668084,0.185185185,1680.444833,2.175,0.063380282,14,26.77777778,25,11.15833333,17.5,9.831300511,18.31888889,15.77777778,14.25185185,33.11166667,10.73889503,16.3,29.80740741,0.07016632,10.30296743,9.394814815,37.14555556,-15.38853333,37,16,1.981481481,113,2,1.276518007,0,0.5,0,0.6,0,6,338,54,9,1,1,13,0,1,0,3,0,55,2,0,0,9,19,1,9,342,139,0,0,2,0,1,0,7,59,0,2,3,5,77,0,0,0,2,0,54,342,0,101,11,0,4.551282051,8,444,24,0,0,0,ham
3-380msg6.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,32,2,90.70294785,3.514710988,0.055555556,3363.902656,2.043478261,0.063479797,8,24.44869565,13,9.537043478,18.7,9.92820323,29.28773913,15.75304348,14.09290323,39.52909677,10.78635341,18.1,26.99612903,0.0709577,10.34846923,8.350064516,42.93947368,-15.39990764,19,9,1.903225806,60,2,1.248991329,0,0.4,0,0.6,0,6.2,182,31,5,1,0,8,0,1,0,3,0,32,2,0,0,5,8,1,1,199,75,0,0,3,0,0,0,3,34,0,0,0,2,41,0,0,0,2,0,31,199,0,52,11,0,5,6,252,11,0,0,0,ham
3-380msg7.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,40,4,380.2469136,3.525111948,0.078431373,2086.275393,2.108695652,0.082593366,12,31.23794466,34,10.49806324,16.6,8.720775535,24.19480237,12.10750988,10.85252525,31.08560606,9.088668883,15.8,33.07474747,0.092144453,8.720775535,9.717609428,32.06480519,-15.37663492,42,12,2.018518519,119,2,1.291549665,0,0.4,0,0.6,0,4.909090909,334,54,11,1,1,8,0,1,0,3,0,54,2,0,0,11,30,1,6,334,138,0,0,0,0,0,0,5,60,0,1,12,11,89,0,0,0,3,0,54,334,0,125,14,0,4.044444444,5,460,21,0,0,0,ham
3-383msg0.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735294118,38,9,129.7577855,3.780994767,0.18,1758.12821,2.860465116,0.035104907,26,20.11395349,17,19.82098837,18.3,16.96424004,-46.07159884,28.48604651,27.61111111,-39.58375,17.68660237,18.1,21.38888889,0.036217304,16.96424004,19.04027778,92.99342105,-15.27170246,19,26,2.777777778,64,2,1.25992105,0,0.4,1,0.6,0,11.75,360,47,4,1,1,2,0,1,0,3,0,45,2,0,2,4,15,1,5,357,66,1,0,0,0,0,0,6,52,0,2,2,3,67,0,0,0,1,0,45,357,0,88,16,6,5.647058824,3,452,31,0,0,0,ham
3-383msg1.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,52,11,150.5668934,4.036835285,0.157142857,1809.87347,2.428571429,0.063078217,21,30.45650794,44,14.78314286,15.6,10.93725393,-5.016642857,15.85333333,14.97479452,5.888513699,11.59527206,14.7,31.96109589,0.06677888,11.1240384,13.47152055,38.89528302,-15.33309289,53,22,2.287671233,163,2,1.282088854,0,0.4,0.8,0.6,0,7.5,510,75,10,1,0,10,0,1,0,3,0,75,2,0,0,10,21,1,12,508,184,0,0,0,0,0,0,1,84,0,3,1,10,104,0,0,0,3,0,73,508,0,134,15,6,5.285714286,3,649,35,2,0,0,ham
3-384msg0.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777778,29,4,167.9012346,3.43136907,0.114285714,2220.553119,1.967741935,0.063507238,9,27.35913978,18,9.969354839,18.2,12.48683298,29.87569892,15.74623656,14.24715447,54.71455285,13.0166668,17.7,27.90569106,0.070189454,12.48683298,6.682926829,33.18942029,-15.4829404,23,9,1.634146341,34,3,1.258925412,0,0,0,0,0,13.66666667,191,41,3,1,0,10,0,1,0,0,0,41,2,0,0,3,3,1,4,191,42,0,0,2,1,0,0,0,41,0,0,0,6,48,0,0,0,1,0,41,191,0,56,11,0,4.244444444,18,248,10,0,0,0,ham
3-384msg1.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,23,0,351.5625,3.0267861,0,4332.169878,2.470588235,0.053369611,7,25.79607843,10,14.86294118,19,11.36660027,-7.928431373,18.7372549,18.03809524,2.33,12.4507756,18.7,27.56190476,0.055438226,11.94427191,13.63333333,48.48820513,-15.34470769,13,8,2.333333333,24,2,1.276518007,0,0.4,0,0.6,0,7,144,21,3,1,0,4,0,1,0,3,0,21,2,0,0,3,9,1,0,144,28,0,0,0,0,0,0,6,23,0,0,0,3,31,0,0,0,4,0,21,144,0,42,12,0,4.8125,0,187,10,0,0,0,ham
3-384msg2.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,32,6,168,3.530656546,0.153846154,2179.555674,2.233333333,0.061046512,11,24.38095238,17,11.71047619,18.3,9.866065623,13.545,16.38095238,14.80300752,29.89868421,10.60164064,17.7,26.38195489,0.06755384,10.17137166,9.601954887,46.97198758,-15.38564485,23,12,2.026315789,70,2,1.253451072,0,0.4,0,0.6,0,5.428571429,264,38,7,1,2,8,0,1,0,3,0,38,2,0,0,7,9,1,4,264,86,0,0,0,1,0,0,0,42,0,1,0,6,49,0,0,0,1,0,38,264,0,61,14,0,5.68,3,326,21,0,0,0,ham
3-384msg3.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646464646,49,11,259.1572289,3.841638964,0.171875,1960.584469,2.076923077,0.066809942,17,28.04475524,34,10.12314685,16.6,9.80908484,26.32912587,14.96783217,13.72929293,38.04136364,10.82496551,15,30.3959596,0.072836963,10.38548946,8.799393939,35.00772727,-15.39553667,50,20,1.916666667,123,2,1.276518007,0,0.4,1,0.6,0,6.636363636,446,73,11,1,4,20,0,1,0,3,0,72,2,0,1,11,25,1,13,448,165,1,0,0,0,0,0,11,75,0,0,0,11,99,0,0,0,1,0,72,448,0,125,10,1,4.606060606,5,575,35,0,0,0,ham
3-385msg1.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,192,46,208.4009058,4.872219738,0.17037037,2205.557947,2.090909091,0.070905422,86,26.61238472,172,10.05490119,2.8,9.114842954,25.89880105,14.10329381,12.62112547,47.21760282,9.609968011,0.4,25.47397833,0.079232237,9.220582945,7.098006267,45.68998373,-15.42144372,196,89,1.828828829,1289,4,1.253163119,0,0.5,1,0.6,0,5.333333333,1882,368,69,1,3,57,0,1,0,3,0,341,2,0,25,69,199,1,63,1829,1448,3,0,0,23,0,0,22,410,0,4,13,68,584,0,0,0,1,0,333,1829,0,801,14,103,3.606837607,127,2734,128,10,0,0,ham
3-385msg2.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194570136,60,13,2765.197273,2.372684986,0.151162791,2014.817884,2.314285714,0.038461538,21,43.71428571,52,21.85857143,14.8,20.74823935,-24.47857143,26,26.5,-8.2525,21.63331364,14.6,43,0.037735849,20.74823935,19.2775,110.3433333,-14.81430296,54,21,2.0625,96,2,1.270981615,0,0.4,1,0.6,0,49,522,98,2,1,5,9,0,1,0,3,0,84,2,0,12,2,337,1,17,524,102,4,0,0,2,0,0,6,111,0,2,4,1,441,0,0,0,1,0,80,524,0,785,13,46,1.391402715,28,1356,28,6,0,0,ham
3-385msg3.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597609562,110,25,152.695989,4.631087162,0.166666667,2072.044852,2.076388889,0.071716509,38,32.83267974,106,11.34315359,9.4,11.1889452,22.57485294,13.94379085,12.91266729,33.96011204,11.88485277,5.4,35.34652972,0.077443334,11.4016805,10.2980361,31.93199436,-15.36126575,146,40,1.91005291,434,3,1.276518007,0,0.5,0.666666667,0.6,0,11.17647059,1200,190,17,1,4,44,0,3,0,3,0,190,2,0,0,17,46,3,33,1197,559,0,0,0,0,0,0,23,203,0,0,3,22,254,0,0,0,3,0,189,1197,0,319,12,4,5.027888446,18,1521,92,1,0,0,ham
3-387msg0.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46407767,168,33,151.7956452,4.863600576,0.138075314,2101.909703,2.443438914,0.064569327,72,31.957818,163,15.00841252,3.7,10.74596669,-6.110904349,15.48722976,13.69429429,17.28539039,11.47675752,-2.4,33.55915916,0.073023113,11.01040989,12.11099099,38.85294147,-15.30744575,224,77,2.141891892,972,2,1.253163119,0,0.5,1,0.6,0,8.666666667,1900,312,36,1,8,74,0,1,0,3,0,307,2,0,2,36,125,1,53,1974,1215,1,0,9,8,1,0,29,395,2,6,9,25,514,0,0,0,1,0,296,1974,0,717,15,27,4.559223301,55,2719,143,14,0,0,ham
